1790332555	resense_ct_echo	1.00%	37.21MiB / 15.61GiB
1790332555	resense_ct_node	79.11%	631.1MiB / 15.61GiB
1790332557	resense_ct_listen	0.69%	38.64MiB / 15.61GiB
1790332557	resense_ct_echo	0.59%	37.11MiB / 15.61GiB
1790332557	resense_ct_node	56.57%	631.1MiB / 15.61GiB
1790332559	resense_ct_listen	0.84%	38.64MiB / 15.61GiB
1790332559	resense_ct_echo	0.80%	37.23MiB / 15.61GiB
1790332559	resense_ct_node	81.90%	631.1MiB / 15.61GiB
1790332561	resense_ct_listen	0.48%	38.82MiB / 15.61GiB
1790332561	resense_ct_echo	0.46%	37.11MiB / 15.61GiB
1790332561	resense_ct_node	14.36%	631.2MiB / 15.61GiB
1790332563	resense_ct_listen	0.25%	38.82MiB / 15.61GiB
1790332563	resense_ct_echo	0.25%	37.23MiB / 15.61GiB
1790332563	resense_ct_node	1.26%	631.2MiB / 15.61GiB
